smiles,solvent,abs
CN(C)c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,C1CCOC1,345.0
CCCCCCCCCCOc1cc2c(cc1OCCCCCCCCCC)c1sc(-c3ccc4c(c3)c3ccccc3n4CCCCCCCCCC)cc1c1cc(C=C(C#N)C(=O)O)sc12,C1CCOC1,483.0
c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,CS(C)=O,338.0
CC[Si](C#Cc1c2c(=O)c3ccccc3c2c(C#C[Si](CC)(CC)CC)c2c(=O)c3ccccc3c12)(CC)CC,ClC(Cl)Cl,522.0
CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,414.0
O=C1C=C(Nc2ccccc2)CCC1,CCOC(C)=O,301.0
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)cc2)SC1=S,CCO,480.0
CCCCCCOc1ccc(N2c3ccc(/C=C(\C#N)C(=O)O)cc3Oc3cc(-c4ccc(OCCCC)cc4OCCCC)ccc32)cc1,ClCCl,500.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,369.0
CCCCCCCCCCCCOc1cc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OCCCCCCCCCCCC)cc1C#Cc1ccc(C=C(C#N)C(=O)O)cc1,C1CCOC1,407.0
Cc1ccc2ccc3c(C)cc(C=O)c4ccc1c2c34,ClCCl,410.0
CCCCC(CC)CN1c2ccc(/C=C/C(=O)O)cc2Sc2cc(/C=C/C3=CC(=C4C(=O)N(CC)C(=S)N(CC)C4=O)C=C(/C=C/c4ccc5c(c4)Sc4cc(/C=C/C(=O)O)ccc4N5CC(CC)CCCC)O3)ccc21,CN(C)C=O,520.0
C=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4csc(C=C(C#N)c5ccccc5)c4)cc3)cc2)cc1,C1CCOC1,366.0
CCN1C(=O)/C(=c2\s/c(=C\c3ccc4ccccc4c3-c3cccc4ccccc34)c(=O)n2CCC(=O)O)SC1=S,CS(C)=O,535.0
CC1=Cc2cccc[n+]2C1=C1C(=O)C(c2c(C)cc3ccccn23)=C1[O-],ClCCl,684.0
CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1C(c1ccccc1)c1c(C)c(C=C(C#N)C(=O)O)c(C)n1[B-]2(F)F,ClC(Cl)Cl,537.0
CCCCCCC(CCCCCC)n1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,CS(C)=O,339.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,507.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCOCC,345.0
CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClCCl,615.0
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCc3ccccc3)cc2)cc1,CS(C)=O,428.0
C[Si](C)(c1c2ccccc2cc2ccccc12)[Si](C)(C)c1c2ccccc2cc2ccccc12,C1CCCCC1,397.0
Cc1cc(C)n2c1C(=C1C=CC=[S+]1)c1c(C)cc(C)n1[B-]2(F)F,CO,509.0
CC(C)(C)c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccc(C(C)(C)C)cc2)C3)cc1,ClCCl,392.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,ClCCl,516.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,CC#N,423.0
[N-]=[N+]=NCC[N+](CCN=[N+]=[N-])=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,CO,493.0
F[B-]1(F)N2C(=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccc(-n4cccn4)n31)C=CC2=[N+]1C=CC=N1,ClCCl,571.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)OC)c(C)n1c2=O,CO,424.0
c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,CC#N,334.0
F[B-]1(F)n2c(c(Br)c(Br)c2-c2ccc[nH]2)C(c2ccccc2)=C2C(Br)=C(Br)C(c3ccc[nH]3)=[N+]21,ClCCl,685.0
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)N=C(O)OC(C)(C)C,C1CCOC1,327.0
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCC,364.0
CCOC(=O)c1c(/N=C/c2ccc(-c3cccs3)s2)sc(/N=C/c2ccc(-c3cccs3)s2)c1C(=O)OCC,CC#N,492.0
c1ccc(Cc2cc(-c3ccccc3N(c3ccccc3)c3ccccc3)c(Cc3ccccc3)cc2-c2ccccc2N(c2ccccc2)c2ccccc2)cc1,ClCCl,410.0
CC1(C)CC(C=Cc2cc(-c3cccs3)c(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)=CC(=C(C#N)C#N)C1,CN(C)C=O,464.0
COc1ccc(-c2sc(C=C(C#N)c3cccs3)c3c2OCCO3)cc1,ClCCl,435.0
CCCCCCCC[C@@]1(C=C2C(O)=NC(=O)N=C2O)C=CC(NC(=C2C(O)=NC(=O)N=C2O)c2ccccc2)=CC1,C1CCOC1,467.0
CC(C)(C)c1ccc(-c2ccc(N(c3ccc(/C=C/c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)s5)s4)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,CCO,441.0
CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,CC(C)=O,412.0
COC(=O)CCC1=C(C)C(C#C[Si](C)(C)C)=[N+]2C1=C(C#C[Si](C)(C)C)c1c(CCC(=O)OC)c(C)c(Cl)n1[B-]2(F)F,ClCCl,616.0
COc1ccc(-c2c(N=NC3NC=C([N+](=O)[O-])S3)sc(N)c2C#N)cc1,CC(C)=O,592.0
CCc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CCCCCCCCCCO,357.0
Cc1cc(C)n2c1C=C1c3ccccc3C(c3[nH]c4ccccc4c3C)=[N+]1[B-]2(F)F,ClCCl,608.0
CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,CO,542.0
CCCCCN1c2ccccc2Oc2cc(/C=C/c3cc(OCC)c(/C=C(/C#N)C(=O)O)cc3OCC)ccc21,ClCCl,509.0
CC1=CC(C)=[N+]2C1=C(c1cccc(-c3nnc(C)c4c3C3CCC4C3)c1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,500.0
CCN(CC)c1ccc2cc(-c3csc(N=C(C)O)c3C#N)c(=O)oc2c1,C1CCOC1,399.0
CCCCCCc1cc2c(s1)-c1sc(CCCCCC)cc1[P+](c1ccccc1)(c1ccccc1)O[B-]2(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,C1CCOC1,431.0
O=C(/C=C1\C(O)=Nc2ccccc21)c1ccc(Cl)cc1,ClCCl,338.0
COC(=O)C(=Cc1ccc(C2=[N+]3C(=C(c4ccc(C)cc4)c4ccc(-c5ccc(C=C(C(=O)OC)C(=O)OC)cc5)n4[B-]3(F)F)C=C2)cc1)C(=O)OC,CC(C)=O,572.5
C#Cc1cccc2ccccc12,CO,309.0
CCN(CC)c1ccc2n1[B-](F)(F)[N+]1=C(C(C)=O)C=CC1=C2c1c(C)cc(C)cc1C,c1ccccc1,474.0
CCC1=C(C)C2=Cc3cc(Br)c(-c4ccc(C)o4)n3[B-](F)(F)[N+]2=C1C,CCCCCC,591.0
CCN1c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(C=C3SC(=S)N(CC(=O)O)C3=O)ccc21,CN(C)C=O,489.0
CCO[B-]1(OCC)n2c(C)cc(C)c2C(c2ccccc2)=C2C(C)=CC(C)=[N+]21,Cc1ccccc1,504.0
CCn1c2ccccc2c2cc(C=Cc3cc(C=Cc4ccc5c(c4)c4ccccc4n5CC)[n+](CCCS(=O)(=O)[O-])c(C=Cc4ccc5c(c4)c4ccccc4n5CC)c3)ccc21,CC#N,458.0
C1=CC2=Nc3cccc[n+]3CN2C=C1,CO,412.0
CCCCCc1c(CCCCC)c2cc3ccccc3n2c2nc3ccccc3cc12,CO,444.0
C[O+]=C1C=CC2=C(c3ccc(C)cc3)c3ccc(-c4ccccc4)n3[B-](F)(F)N12,C1CCOC1,528.0
F[B-]1(F)n2cccc2C(c2ccc(-c3cc4ccccc4s3)s2)=C2C=CC=[N+]21,C1CCCCC1,514.0
N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,O,432.0
COC(=O)CNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,ClCCl,343.0
O=C(O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c(C(=O)O)c1,CCO,500.0
CN1C=CC(=C(C#N)c2cc(C(F)(F)F)c3ccc(N(C)C)cc3[o+]2)C=C1,O,567.0
COc1ccc(/C=c2\o/c(=C\c3ccc(N(C)C)cc3)c3cc(OC)c(OC)cc23)cc1,ClCCl,409.0
CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,CO,395.0
COc1ccc(-c2nc(/C(C#N)=C/c3ccc(C#N)cc3)sc2-c2ccc(OC)cc2)cc1,CC#N,407.0
CCN1C(=CC2=C(O)C(=C3C=CC(=[N+]4c5ccc(C(C)(C)C)cc5-c5cc(C(C)(C)C)ccc54)S3)C2=O)Cc2cc(C([O])=O)ccc21,ClCCl,637.0
N#CC(=Cc1ccc(N(c2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)C(=O)O,ClCCl,360.0
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(N)ccc4c3oc-2c1,O,533.0
Cc1ccccc1C1=C2C=C(c3ccc(C=O)cc3)C(/C=C/c3ccc(C(F)(F)F)cc3)=[N+]2[B-](F)(F)N2C1C=C(c1ccc(C=O)cc1)C2/C=C/c1ccc(C(F)(F)F)cc1,C1CCCCC1,650.0
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,384.0
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c(N(c5ccccc5)c5ccccc5)cc(c1)c2c34,CCCCCC,392.0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(CO)cc5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(CO)cc3)cc2S1(=O)=O,C1COCCO1,340.0
Cc1cc(C)n2c1C=C1c3ccccc3C(c3c[nH]c4ccccc34)=[N+]1[B-]2(F)F,C1CCOC1,583.0
COc1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,ClC(Cl)Cl,357.0
CCN1c2cc(C)sc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])ccc1O2,Cc1ccccc1,613.0
CC(C)(C)OC(O)=NCCCN1Cc2cc3ccc4oc(-c5ccc(C#N)cc5)cc4n3c2C1=O,ClCCl,415.0
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,C1CCOC1,479.0
c1ccc2c(c1)CCc1ccccc1N2,CCCCCC,285.0
C[N+](C)=C1C=Cc2cc(=C3C=C(c4ccccc4)O[B-](F)(F)O3)ccc2=C1,CC(C)=O,498.0
Cc1cc(C)cc(N=C(O)c2sc(Br)nc2C)c1,CCCCCC,281.0
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Cl)cccc2Cl)=C2C=CC(c3ccccc3)=[N+]21,Cc1ccccc1,573.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl,455.0
CCCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,ClCCl,509.0
O=[N+]([O-])c1ccc(N=C/C=C/[NH2+]c2ccc([N+](=O)[O-])cc2)cc1,CS(C)=O,388.0
COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(Br)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,CC#N,617.0
N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,C1COCCO1,366.0
O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,C1COCCO1,476.0
N#CC(=C1C=CN(CC(F)(F)F)C=C1)c1cc(C(F)(F)F)c2ccc(N3CCC3)cc2[o+]1,O,592.0
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4cc(-c5ccc(/C=C(\C#N)C(=O)O)s5)sc4c3)cc21,CCO,456.0
CCn1c2ccccc2c2cc(-c3ccc(-c4nc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7CC)cc5)nc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7CC)cc5)n4)cc3)ccc21,C1CCOC1,380.0
CCn1c2ccc(/C=C/c3ccc4c(c3)c3cc(-c5nc6ccccc6s5)ccc3n4CC)cc2c2cc(-c3nc4ccccc4s3)ccc21,ClCCl,362.0
CCCCCCN(CCCCCC)c1ccc2cc3cc(C#N)ccc3cc2c1,CC(O)CO,462.0
COc1ccc(N2c3cc(OC)ccc3N=c3cc4c(cc32)=Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2O4)cc1,CCCCCC,562.0
COc1ccc(/C=C/c2ccncn2)cc1,ClCCl,338.0
CCCCCCCn1/c(=C\C2C(=O)C(=CC3=[N+](CCCC)c4ccc(C(=O)O)cc4C3(C)C)C2[O-])c2cccc3cccc1c32,CCO,782.0
COc1nc(Cl)nc(=Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)[nH]1,CCCCOCCCC,404.0
COC(=O)C(Cc1ccc2oc(-c3ccncc3)nc2c1)N=C(O)OC(C)(C)C,CC1CCCCC1,307.0
CCCCC(CC)Cn1c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc2c2nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc21,ClCCl,428.0
CCCCCCCCN1c2ccccc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)cc3F)ccc21,ClCCl,423.0
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO,343.0
COc1cccc(-c2c3ccc(=[NH2+])cc-3sc3cc(N)ccc23)c1,O,520.0
COc1ccc(-c2nc3c(c4c2-c2ccc(Br)cc2CC4)-c2ccc(Br)cc2CC3)cc1OC,ClC(Cl)Cl,375.0
CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1,C1CCCCC1,400.0
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CC(C)CC(C)(C)C,528.0
CN(C)c1ccc(C=c2c(O)c3ccccc3c3c2=Nc2ccccc2N3)cc1,C1CCOC1,571.0
CC[N+]1=C(C=CC=CC=CC=C2N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,751.0
CCCCCCCCCCC1(CCCCCCCC)C(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2O)=[N+](CCCCCC)c2ccc(C(=O)[O-])cc21,ClCCl,647.0
CCOCCOCCOCCOc1cc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(C=O)cc32)cc(OCCOCCOCCOCC)c1OCCOCCOCCOCC,ClC(Cl)Cl,499.0
CCC1(CC)c2cc(-c3ccc(/C=C(\C#N)c4ccc(C=C(C#N)C(=O)O)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1,500.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCCCCC,563.5
CC(C)(C)c1ccc(-c2c(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c(C#N)c(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,C1CCOC1,297.0
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(C=C6SC(=S)N(CC(=O)O)C6=O)s5)ccc43)cc21,CCO,469.0
CCCCc1ccc2ccc3c(CCCC)cc(C=O)c4ccc1c2c43,CC#N,407.0
CC(C)(C)C1CC(/C=C(\C#N)C(=O)O)=C2SC(c3ccccc3)=CC(c3ccccc3)=C2C1,ClCCl,554.0
F[B-]1(F)n2c(Sc3ccccc3)ccc2C(Sc2ccccc2)=C2C=CC=[N+]21,CO,545.0
O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)s1,CC#N,480.0
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,Cc1ccccc1,329.0
F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,CS(C)=O,351.0
CC(C)(C)C1Nc2c(Br)cc(Br)cc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,359.0
Cc1cc(/C=C/c2cc(F)ccc2Br)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,553.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)N=C(O)OC(C)(C)C,CO,347.0
O=C1CC(=O)C(P(c2ccccc2)c2ccccc2)=C1P(c1ccccc1)c1ccccc1,ClCCl,374.0
Cc1cc(C)n2c1C(=C1C=CC(c3ccc(O)cc3)=[S+]1)c1c(C)cc(C)n1[B-]2(F)F,CO,511.0
Cc1ccc(-c2ccc(/C=C/c3ccc(Cl)cc3)cn2)nc1,CC#N,337.0
Brc1ccc2[nH]c3ccc(Br)cc3c2c1,C1CCCCC1,412.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,ClC(Cl)Cl,343.0
Cc1cc(C)c(C2=c3cc(-c4cccs4)c(=C4C=CC=[S+]4)n3[B-](F)(F)n3c2cc(-c2cccs2)c3-c2cccs2)c(C)c1,Cc1ccccc1,641.0
CCCn1c(=O)c(/C=C/c2nc3ccc(C)cc3n(CCC)c2=O)nc2ccc(C)cc21,CC#N,431.0
CCOC(=O)c1c2c(c3n1CCCn1c(C(=O)OCC)c4c(c1-3)-c1ccc3c5c(ccc-4c15)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O)-c1ccc3c4c(ccc-2c14)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O,CO,489.0
CC(=O)OCC1=C2C(C)=C(C#N)C(C)=[N+]2[B-](F)(F)n2c(C)c(C#N)c(C)c21,CC#N,515.0
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)O,368.0
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C4C(=O)c5ccccc5C4=O)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,ClCCl,550.0
Cc1ccn2c3c(c(-c4ccc(C#N)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,344.0
O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,CC#N,370.0
c1ccc2cc3c(cc2c1)cc1ccc2c4cc5ccccc5cc4cc4ccc3c1c42,Cc1ccccc1,573.0
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,CCOCC,462.0
COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(C)C)cc4)cc(/C=C/c4ccc(N(C)C)cc4)n3)ccc2c1,ClCCl,418.0
O=C1CCCC2=C1CC1=C(CCCC1=O)N2N=C(O)c1ccccc1,CC(C)=O,366.0
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,509.0
CCOC(=O)c1c(N)sc2c1-c1ccccc1C2=Cc1ccc(N(C)C)cc1,CC(C)=O,421.0
C[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3c2ccc3-n2cc(-c3cccc(C(F)(F)F)c3)nn2)C=C1,ClC(Cl)Cl,528.0
F[B-]1(F)n2cccc2C(C(F)(F)F)=c2ccc(=C3C=CC=[S+]3)n21,CCCCCC,589.0
CCCCn1c(-c2ccc(-c3ccc(/C=C(/C#N)C(=O)O)s3)s2)nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,C1CCOC1,428.0
Cc1cccc(C)c1C1=C2C=CC(=[N+](C)C)C=C2S(=O)(=O)c2cc(N(C)C)ccc21,O,704.0
CCCCn1c(-c2ccc(-c3ccc(C4=S=C(/C=C(\C#N)C(=O)O)C=C4)s3)s2)nc2c3cccc4ccc5cccc(c5c43)c21,ClCCl,464.0
COc1ccc(-c2ccc(-c3ccc(C#N)s3)s2)cc1,CN(C)C=O,379.0
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2Oc2cc(-c3ccc(C=O)cc3)ccc21,Cc1ccccc1,429.0
COc1cccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c1O,CCO,500.0
Oc1ccc(N=Nc2ccc(Oc3ccccc3)cc2)c2cccnc12,CS(C)=O,407.0
CCCCn1c(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)nc2c3cccc4ccc5cccc(c5c43)c21,ClCCl,452.0
O=C([O-])c1ccccc1-c1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,O,577.5
F[B-]1(F)n2c(c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)C(c2ccccc2)=C2C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=[N+]21,C1CCOC1,573.0
CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(SC#N)c(C)n1[B-]2(F)F,CC#N,494.0
COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)N=C(O)OC(C)(C)C,CCCCO,342.0
CCN(CC)c1ccc(-c2nc(Oc3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)nc(Oc3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)n2)cc1,CN(C)C=O,383.0
N#Cc1ccc(N)c2nonc12,CC#N,421.0
O=[N+]([O-])c1cccc(/C=C/N(c2ccccc2)c2ccccc2)c1,Cc1ccccc1,341.0
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CC#N,317.0
COc1ccc(C2=CC(=c3ccc4c(c3)C=CC(=[N+](C)C)C=4)O[B-](F)(F)O2)cc1,ClC(Cl)Cl,494.0
COc1c(Br)c2cc(=O)oc3ccc4cccc1c4c32,CC1CCCO1,475.0
C1=CC2=CC(c3ccccc3)=C3C=CC=C(C4=CC=CC5=C(c6ccccc6)C=C6C=CC=CN6B45)B3N2C=C1,C1CCCCC1,449.0
CC1(C)c2ccccc2-c2ccc(N(c3ccc(C=C(C#N)C(=O)O)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,Clc1ccccc1,454.0
CCn1c2ccc(N(c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)ccc3-4)c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)ccc3-4)cc2c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc21,C1CCOC1,506.0
Cc1[nH]nc2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2,CO,268.0
O=c1cc(CN=C(O)c2cccnc2)c2cc(Br)c(O)cc2o1,CC#N,392.0
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,C1CCCCC1,480.0
CC1=C(I)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,554.0
CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4ccccc4OCC)C=CC2=C3c2ccc(N)cc2)nn1,CS(C)=O,474.0
CCOC(=O)/C(C)=C/C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(/C=C(\C)C(=O)OCC)n3[B-]2(F)F)C=C1,ClCCl,595.0
CCCC1(CCC)c2ccccc2-c2c1c1c(c3c2C(CCC)(CCC)c2cc(N(c4ccc(OC)cc4)c4ccc(-c5sc(C=C(C#N)C(=O)O)c6c5OCCO6)cc4)ccc2-3)C(CCC)(CCC)c2ccccc2-1,ClCCl,472.0
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3[o+]c2c1)CCCN6CCC5,ClC(Cl)Cl,623.0
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOC(C)=O,446.0
C(=C/c1nc(-c2ccccc2)c2ccccn12)\c1nc(-c2ccccc2)c2ccccn12,CC#N,438.0
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)cc3)c3nsnc23)cc1,C1CCOC1,471.0
COC(=O)C(N=C(O)OC(C)(C)C)c1ccc2oc(-c3ccc(OC(=O)c4ccccc4)cc3O)nc2c1,CC1CCCCC1,338.0
N#C/C(=C\c1ccc(N(c2ccc(/C=C(\C#N)c3ccc(C#N)cc3)cc2)c2ccc(/C=C(\C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C#N)cc1,C1CCOC1,440.0
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3C(c2ccccc2)c2ccccc2)c(C)c1,ClCCl,510.0
